% X;Y;w (m) @ lambda=1;w (m) @ lambda=2;w (m) @ lambda=3;w (m) @ lambda=4;w (m) @ lambda=5;w (m) @ lambda=6;w (m) @ lambda=7;w (m) @ lambda=8;w (m) @ lambda=9;w (m) @ lambda=10;w (m) @ lambda=11;w (m) @ lambda=12;w (m) @ lambda=13;w (m) @ lambda=14;w (m) @ lambda=15;w (m) @ lambda=16;w (m) @ lambda=17;w (m) @ lambda=18;w (m) @ lambda=19;w (m) @ lambda=20;w (m) @ lambda=21;w (m) @ lambda=22;w (m) @ lambda=23;w (m) @ lambda=24;w (m) @ lambda=25;w (m) @ lambda=26;w (m) @ lambda=27;w (m) @ lambda=28;w (m) @ lambda=29;w (m) @ lambda=30
9.9;4.699999999999999;-2.463051898365611E-7;-6.992844971137005E-7;2.8244781994603912E-6;-7.099684418007973E-6;6.998352251124417E-6;1.0224223969070506E-5;9.847291367933208E-7;-1.3576972870559793E-5;1.9261399101819035E-6;-4.183693502418288E-6;6.3788088031694545E-6;-2.8568168213023984E-8;8.291674294469975E-6;-1.1126867609920958E-5;-2.7213809909025684E-6;7.2962728047636E-7;-1.1822180182998577E-5;-4.498194423624441E-6;-3.961402300104545E-7;1.0973004314710972E-5;3.069496877120404E-6;-4.956629971912887E-6;3.180600397521631E-6;-1.255572323809595E-5;3.0825930012049423E-7;-8.511054753732693E-6;1.4385470136842513E-6;-2.3587148159745805E-6;2.5612113087415855E-6;-7.904497212166309E-6
0.1;4.9;3.890647152906568E-7;1.3188224067573706E-6;-2.414890729233445E-6;6.321969628692277E-6;-6.558473985162734E-6;1.3147383088412027E-5;-3.284928586397379E-7;-1.3637403701459626E-5;1.8705751105681171E-6;5.16353325745534E-6;-5.670593708028479E-6;2.3763786226916443E-6;-7.730265733392876E-6;-1.1281545191883801E-5;9.132393598715763E-7;-2.4731259485126276E-7;1.2563458147342629E-5;9.322043435244133E-7;-7.155442369669504E-7;1.1225389113580775E-5;-3.5588497350679526E-6;5.017767707248238E-6;-1.073322297002936E-6;-1.2949952606402856E-5;1.0275653756970385E-7;5.217336471812217E-6;-5.714538404827445E-6;8.12984115357128E-7;-8.741785631508245E-7;9.516547746834094E-6
0.3;4.9;3.7586140041731627E-7;1.2781497105905749E-6;-2.3088055584096673E-6;6.054022298160774E-6;-6.276444898547553E-6;1.3086964665599733E-5;-3.160588526820603E-7;-1.2739860795626073E-5;1.3293334130744513E-6;4.904307928234342E-6;-5.403516531787267E-6;2.017688199826419E-6;-6.22599258005271E-6;-1.0262317577609468E-5;8.388280913424294E-7;-2.578975524565401E-7;1.076622916228319E-5;7.520321503534292E-7;-1.9550225062894604E-6;9.520814463843027E-6;-3.3982800130266917E-6;4.863639868118713E-6;-9.216277036542732E-7;-1.0813445719864549E-5;-6.833875419130199E-7;3.2120211842285766E-6;-4.071046395742388E-6;8.1743776714994E-7;-7.824173406102965E-7;7.918101896058214E-6
0.5;4.9;3.626580863459829E-7;1.2374770214183949E-6;-2.20272040384638E-6;5.786074997443423E-6;-5.994415831122994E-6;1.3026546356820832E-5;-3.037325433899893E-7;-1.1858527521988776E-5;7.750415244227842E-7;4.6567689546071785E-6;-5.149943411942455E-6;1.6629125531009154E-6;-4.722806994319795E-6;-9.260887590437973E-6;7.677101498065342E-7;-2.7060056547307805E-7;8.986044421752174E-6;5.712817803902116E-7;-3.2339826378595143E-6;7.881756372407245E-6;-3.268909675132659E-6;4.75537091124403E-6;-7.71941954885592E-7;-8.717535922198434E-6;-1.4961582418108958E-6;1.2522936055828388E-6;-2.4829231893182224E-6;8.322663630798726E-7;-7.010806825361716E-7;6.349237901108637E-6
0.7000000000000001;4.9;3.4945477265056153E-7;1.1968043366348745E-6;-2.0966352605386418E-6;5.518127711150809E-6;-5.712386767491721E-6;1.2966128116650939E-5;-2.914578563612927E-7;-1.099356226934395E-5;2.0993677139269236E-7;4.418247692683238E-6;-4.906822333684363E-6;1.314185018412152E-6;-3.2326349691024777E-6;-8.264588127165068E-6;6.991708297437008E-7;-2.846742398736164E-7;7.210596384763537E-6;3.9020814448663275E-7;-4.511058295657429E-6;6.321842518580087E-6;-3.160685820823163E-6;4.676287821414785E-6;-6.214040822474542E-7;-6.650256080947299E-6;-2.3050201018849753E-6;-5.85995801837018E-7;-1.0016446649083807E-6;8.508765292686202E-7;-6.284551655182066E-7;4.785643625126637E-6
0.8999999999999999;4.9;3.3625145896385743E-7;1.1561316530075538E-6;-1.9905501220664812E-6;5.250180419202145E-6;-5.430357686888053E-6;1.2905709884394577E-5;-2.7918652858626094E-7;-1.014566179261987E-5;-3.6339120758922646E-7;4.186587802272129E-6;-4.671640402403503E-6;9.744853497714605E-7;-1.7708153516718913E-6;-7.265120753023539E-6;6.32803131671627E-7;-2.993659438663447E-7;5.440632521993918E-6;2.1029012905248778E-7;-5.7419693193274185E-6;4.865584068935989E-6;-3.0662033170511274E-6;4.613141873621336E-6;-4.6906103012079645E-7;-4.624452510611475E-6;-3.0740510503758785E-6;-2.214910375056871E-6;3.0965067187750265E-7;8.67554848045466E-7;-5.643080007026414E-7;3.230799798368548E-6
1.1;4.9;3.230481449978286E-7;1.1154589667472365E-6;-1.8844649806888169E-6;4.982233097260144E-6;-5.148328563713316E-6;1.2845291584922474E-5;-2.6687867340574034E-7;-9.315982752184284E-6;-9.420779898654061E-7;3.960103000210601E-6;-4.442380866622504E-6;6.474278797225574E-7;-3.549757422283552E-7;-6.258011385734496E-6;5.684935462651191E-7;-3.139759439628617E-7;3.6871554498099627E-6;3.3864605233762626E-8;-6.882443598435127E-6;3.5436493866886916E-6;-2.9800397791616734E-6;4.55544656292985E-6;-3.1551956982414795E-7;-2.6697076490767045E-6;-3.7648784017396584E-6;-3.5479001035183532E-6;1.3867789931474063E-6;8.777799146525717E-7;-5.093552463156642E-7;1.706236512901596E-6
1.3;4.9;3.0984483037866637E-7;1.0747862733323625E-6;-1.778379827652206E-6;4.7142857170164965E-6;-4.866299367829001E-6;1.2784873128889305E-5;-2.5449998102670223E-7;-8.506075313673424E-6;-1.5230077456417356E-6;3.7374838175457233E-6;-4.217426507255031E-6;3.3702852629816756E-7;9.957335639704433E-7;-5.2419052416731324E-6;5.063155948475258E-7;-3.278225679107034E-7;1.968776922119572E-6;-1.360432246445879E-7;-7.890197950551317E-6;2.389052696416752E-6;-2.898159385683417E-6;4.494736272190467E-6;-1.6243445651620602E-7;-8.254777587145943E-7;-4.339032947021394E-6;-4.509639365090142E-6;2.1730085219230737E-6;8.779387645817731E-7;-4.645607328722532E-7;2.4366598441875837E-7
1.5;4.9;2.9664151452418393E-7;1.0341135673679686E-6;-1.672294653033166E-6;4.446338246580632E-6;-4.584270064938486E-6;1.2724454413169045E-5;-2.4202175242274975E-7;-7.717832459675036E-6;-2.1028344899324834E-6;3.5177338166607535E-6;-3.995488778196028E-6;4.7536106153807826E-8;2.26135919981643E-6;-4.218066215413376E-6;4.4648947649777027E-7;-3.402540561404302E-7;3.0963127404059523E-7;-2.9595062546738716E-7;-8.726981298642514E-6;1.4338606938668033E-6;-2.817500270168466E-6;4.424152395044638E-6;-1.2236023937070973E-8;8.644159547537461E-7;-4.76034284324177E-6;-5.0447367687781824E-6;2.6260629238949073E-6;8.654552974725818E-7;-4.307484539980788E-7;-1.1208357202578784E-6
1.7000000000000002;4.9;2.834381974102212E-7;9.934408439199192E-7;-1.5662094458665465E-6;4.178390651825309E-6;-4.302240617948274E-6;1.2664035324235612E-5;-2.2942051271164283E-7;-6.953417654082445E-6;-2.6780454325504614E-6;3.30011811026567E-6;-3.775555480200917E-6;-2.1679672057071507E-7;3.4220823685596108E-6;-3.1898788577857993E-6;3.8932435140598125E-7;-3.506579845006283E-7;-1.2629037430124526E-6;-4.4215510649231457E-7;-9.360932036730396E-6;7.059128877767895E-7;-2.735698444192537E-6;4.338227618101413E-6;1.321895198173811E-7;2.3572031552655666E-6;-4.997663119756611E-6;-5.12497724823001E-6;2.724046243808498E-6;8.388490171191065E-7;-4.082543124831074E-7;-2.3520825799805308E-6
1.9;4.9;2.70234879988958E-7;9.527680993696591E-7;-1.460124195061987E-6;3.9104428985181125E-6;-4.020210989200106E-6;1.2603615744266047E-5;-2.1667750880889112E-7;-6.21520500742577E-6;-3.2450067867204465E-6;3.0841167976899563E-6;-3.5568407597076187E-6;-4.518914799686399E-7;4.458976705225174E-6;-2.1624338802194873E-6;3.351825589867601E-7;-3.584676918965759E-7;-2.7200581477678094E-6;-5.709388994703678E-7;-9.768284905348413E-6;2.263579954134399E-7;-2.650885556816417E-6;4.232704104800596E-6;2.6772141371677755E-7;3.615222961556611E-6;-5.026987878054023E-6;-4.753188966486267E-6;2.4686333353817678E-6;7.977373540382614E-7;-3.9675380609135737E-7;-3.419282171825052E-6
2.1;4.9;2.570315628607791E-7;9.120953301119354E-7;-1.3540388906032724E-6;3.642494956713001E-6;-3.7381811452004298E-6;1.2543195565159271E-5;-2.0377854759331928E-7;-5.505735949752922E-6;-3.7999897952580867E-6;2.8693759167670797E-6;-3.3387329378895975E-6;-6.539872984933599E-7;5.354614677105483E-6;-1.1421541550456276E-6;2.8444183906582566E-7;-3.6317484929445947E-7;-4.033244115432259E-6;-6.787414830183673E-7;-9.934624653316845E-6;7.806823344583996E-9;-2.5615029421653894E-6;4.104388746311083E-6;3.912209530371554E-7;4.6091228717883405E-6;-4.833050167187012E-6;-3.9645703195930015E-6;1.8862564671471821E-6;7.428452555712133E-7;-3.951524642394364E-7;-4.298570983344285E-6
2.3000000000000003;4.9;2.4382824642086497E-7;8.714225342470639E-7;-1.2479535276359335E-6;3.3745468118294135E-6;-3.456151068489831E-6;1.2482774727345468E-5;-1.9071393698526997E-7;-4.827661883279763E-6;-4.339225425814538E-6;2.6556777912463094E-6;-3.120765179491317E-6;-8.19798754659596E-7;6.093759420445377E-6;-1.3648610928968637E-7;2.374666210753712E-7;-3.6434482225623034E-7;-5.175563198897792E-6;-7.623403894645328E-7;-9.855908622662893E-6;5.290126702722531E-8;-2.46621054924029E-6;3.951102725249951E-6;4.997093576809261E-7;5.320334602128465E-6;-4.410717644285584E-6;-2.8252531058682815E-6;1.0271267303944351E-6;6.759329765169261E-7;-4.0160293159447995E-7;-4.974505400318306E-6
2.5;4.9;2.3062493226606761E-7;8.307497146610572E-7;-1.1418681101679547E-6;3.106598471344469E-6;-3.1741207647237775E-6;1.2422353246946025E-5;-1.7747752715587402E-7;-4.183685355159598E-6;-4.858961854586409E-6;2.442914050554445E-6;-2.902588389298276E-6;-9.46666830151679E-7;6.663947324330271E-6;8.46405938004541E-7;1.9457645379262557E-7;-3.6161129462882953E-7;-6.1231453176637425E-6;-8.19007588896151E-7;-9.538801309822789E-6;3.5365961705147683E-7;-2.3638412029611565E-6;3.7716126869363184E-6;5.904819563225137E-7;5.742568585874831E-6;-3.7656919851427414E-6;-1.427574687279693E-6;-3.818524545511092E-8;5.995572925792598E-7;-4.1356915240036353E-7;-5.440556945188643E-6
2.7;4.9;2.17421623007209E-7;7.900768772898489E-7;-1.0357826448860048E-6;2.8386499553323608E-6;-2.8920902528008925E-6;1.2361931184983406E-5;-1.640670986850465E-7;-3.576525735573898E-6;-5.355490704035531E-6;2.231057909950112E-6;-2.683942747963778E-6;-1.0326354429759557E-6;7.055881712495148E-6;1.797874830355805E-6;1.5603275064690548E-7;-3.5469896726595874E-7;-6.8561294432150325E-6;-8.466321036258037E-7;-9.000524614365194E-6;8.913910361954149E-7;-2.253329776930335E-6;3.5655634261416213E-6;6.612521525665299E-7;5.882455831787679E-6;-2.9146221091058576E-6;1.1607428903463953E-7;-1.2234915171292687E-6;5.169583387048578E-7;-4.2800719847867084E-7;-5.698930223590823E-6
2.9;4.9;2.0421832023142275E-7;7.494040257866602E-7;-9.296971407000912E-7;2.570701286847214E-6;-2.6100595553733447E-6;1.2301508614406691E-5;-1.5048393946268053E-7;-3.008875652192914E-6;-5.825189927216361E-6;2.0201406525345617E-6;-2.464635430025273E-6;-1.0765467567773886E-6;7.263820154931751E-6;2.7090395687019694E-6;1.2201540399751892E-7;-3.434280813471977E-7;-7.359614319848186E-6;-8.438291920098373E-7;-8.268282455546224E-6;1.637131386119652E-6;-2.1336904038028555E-6;3.3334068052064085E-6;7.102612406479829E-7;5.759552630340483E-6;-1.8847101048187996E-6;1.681440398775603E-6;-2.4331749326331846E-6;4.317789886594966E-7;-4.415636960583256E-7;-5.759843210090588E-6
3.1;4.9;1.9101502569146325E-7;7.087311639952969E-7;-8.236116065299797E-7;2.302752487584813E-6;-2.3280286946395028E-6;1.2241085604332628E-5;-1.3673238178320858E-7;-2.4833444413841055E-6;-6.264586248035677E-6;1.8102315085776885E-6;-2.244521687805265E-6;-1.0781061638571716E-6;7.2858484157240435E-6;3.5710625600432365E-6;9.26103888289082E-8;-3.277159404131982E-7;-7.624398771360381E-6;-8.100279820012796E-7;-7.377902866190543E-6;2.5529535183985113E-6;-2.0040169090172596E-6;3.076302442871393E-6;7.363417520192323E-7;5.40523591562231E-6;-7.124244647778006E-7;3.142566067600659E-6;-3.5699469399392397E-6;3.4774484437383885E-7;-4.5084065161558147E-7;-5.640038630744991E-6
3.3000000000000003;4.9;1.7781174145643727E-7;6.68058296256551E-7;-7.175260513502972E-7;2.0348035767950986E-6;-2.045997690979081E-6;1.2180662215248014E-5;-1.2281958896086692E-7;-2.002432088090802E-6;-6.670378585660238E-6;1.6014222678627111E-6;-2.023488028769301E-6;-1.0379015380891266E-6;7.123995573974566E-6;4.375307488900188E-6;6.780828016034297E-8;-3.0758007372034017E-7;-7.64735275872316E-6;-7.45514462447779E-7;-6.372348530467554E-6;3.5934429286006345E-6;-1.86348161148832E-6;2.7960195848894277E-6;7.389553571890461E-7;4.861120239886604E-6;5.579766851911476E-7;4.380845583833653E-6;-4.541849548415889E-6;2.6841922457899626E-7;-4.5264807678344875E-7;-5.3610741802916006E-6
3.5;4.9;1.6460846970678784E-7;6.273854269895011E-7;-6.114404835614668E-7;1.766854571445759E-6;-1.7639665628407967E-6;1.212023849869418E-5;-1.0875577908713737E-7;-1.5684997900272137E-6;-7.039468671774869E-6;1.3938090576884873E-6;-1.801441308832579E-6;-9.574188727757394E-7;6.784316827376492E-6;5.113499956727531E-6;4.7484748059732536E-8;-2.831527893875858E-7;-7.4316993724525496E-6;-6.514397357696889E-7;-5.299945972392247E-6;4.707517363206317E-6;-1.7113418877171225E-6;2.494838245154293E-6;7.182962884432682E-7;4.177025360851316E-6;1.8762888365335538E-6;5.293995680817085E-6;-5.2691697411962394E-6;1.969112162356877E-7;-4.4428046282752344E-7;-4.947507394162951E-6
3.7;4.9;1.514052123899919E-7;5.867125599013251E-7;-5.053549107368824E-7;1.4989054864075852E-6;-1.4819353266599274E-6;1.2059814497054793E-5;-9.455301311588003E-8;-1.1837197808403773E-6;-7.369020473611693E-6;1.1874968755975674E-6;-1.5783082451854428E-6;-8.390291540064506E-7;6.276770656422045E-6;5.777906366883712E-6;3.1418408905604007E-8;-2.546532819708569E-7;-6.986999069820318E-6;-5.298496880883632E-7;-4.211787428519884E-6;5.8411367377560544E-6;-1.5470218338191623E-6;2.1754651683870865E-6;6.751543802723267E-7;3.4078497330183667E-6;3.1889464663439685E-6;5.804853533261291E-6;-5.691161333658461E-6;1.3562607767735662E-7;-4.2369092641751077E-7;-4.424821842034345E-6
3.9000000000000004;4.9;1.382019711782488E-7;5.460396979989055E-7;-3.992693399069626E-7;1.2309563350555434E-6;-1.1999039973949595E-6;1.1999390245724087E-5;-8.022557514450607E-8;-8.500582610547339E-7;-7.65647650393837E-6;9.825852236920714E-7;-1.3540279618393844E-6;-6.859423810294302E-7;5.6150553443975545E-6;6.361450316621888E-6;1.928207443700688E-8;-2.224009287469105E-7;-6.32897626833219E-6;-3.8363128377606905E-7;-3.1595804667811777E-6;6.939558065409718E-6;-1.370125673814005E-6;1.8409247080162451E-6;6.109874666487169E-7;2.6108481955079077E-6;4.441377082131549E-6;5.866834097589803E-6;-5.770337711653635E-6;8.609735388720643E-8;-3.8968981718443816E-7;-3.817935475983319E-6
4.1;4.9;1.249987474796353E-7;5.053668437589135E-7;-2.9318377731099865E-7;9.630071296962529E-7;-9.178725888856407E-7;1.1938965774387966E-5;-6.578969487825412E-8;-5.692548746108175E-7;-7.899580467460189E-6;7.79166116492447E-7;-1.1285497255848927E-6;-5.021559700132077E-7;4.816420991528438E-6;6.85781393446817E-6;1.0653519104077345E-8;-1.868087592987354E-7;-5.479276309380565E-6;-2.1646898854725863E-7;-2.193421122288688E-6;7.949692920324873E-6;-1.18049253161867E-6;1.4944775683785776E-6;5.278857537688833E-7;1.842749149250901E-6;5.580407127144575E-6;5.467777368854406E-6;-5.495561833169788E-6;4.888767493577896E-8;-3.420597725935423E-7;-3.1499811736019386E-6
4.3;4.9;1.1179554243148211E-7;4.646939991403551E-7;-1.87098228400105E-7;6.950578817500738E-7;-6.358411139851697E-7;1.1878541107688097E-5;-5.126301258426248E-8;-3.4278738537171925E-7;-8.096420061944542E-6;5.773127585150735E-7;-9.018249701593413E-7;-2.9235132683610896E-7;3.9011665690857724E-6;7.2616094999168445E-6;5.0217661840997094E-9;-1.483670555358853E-7;-4.4647242418373E-6;-3.2733896894927876E-8;-1.3590759799002436E-6;8.82300957175387E-6;-9.782236397430917E-7;1.139461672657265E-6;4.2848125955313363E-7;1.1562621932238785E-6;6.557312946133236E-6;4.631131954880848E-6;-4.882985400398242E-6;2.3517521567118448E-8;-2.8156951268343026E-7;-2.441109688761051E-6
4.5;4.9;9.859235691255249E-8;4.2402116562137024E-7;-8.101269797051874E-8;4.2710860202788303E-7;-3.5380958483025406E-7;1.1818116266091623E-5;-3.66643301732308E-8;-1.7186039719676307E-7;-8.24543902228507E-6;3.770837837673532E-7;-6.73807932537892E-7;-6.179417438743614E-8;2.892229760209639E-6;7.56842571758603E-6;1.806960172275092E-9;-1.0763187090881724E-7;-3.3166401976121585E-6;1.6260623935546028E-7;-6.960308120752717E-7;9.517607723607107E-6;-7.637192506612715E-7;7.792312085704646E-7;3.15863178772555E-7;5.974280186115408E-7;7.3299314333949595E-6;3.4139552981601363E-6;-3.974645654878235E-6;8.559089508269514E-9;-2.0991654321488564E-7;-1.70812331833055E-6
4.699999999999999;4.9;8.538919156385586E-8;3.8334834431324393E-7;2.507280977247403E-8;1.591593009022485E-7;-7.177801305805804E-8;1.1757691266448203E-5;-2.2013481991459448E-8;-5.739352122306378E-8;-8.345450121742368E-6;1.785053947074749E-7;-4.444458065462724E-7;1.8376275168134282E-7;1.814772110802471E-6;7.774895445668422E-6;3.6097669332878155E-10;-6.521647059063317E-8;-2.070067801659317E-6;3.6413160856052027E-7;-2.357527488324467E-7;1.0000066352444446E-5;-5.376878296752519E-7;4.1700678450437575E-7;1.9351625860018595E-7;2.0326784471319585E-7;7.864628813873565E-6;1.9029322458078954E-6;-2.83552626454839E-6;1.699397154566354E-9;-1.296272522433342E-7;-9.642458781983774E-7
4.9;4.9;7.218604679894549E-8;3.426755360400199E-7;1.3115829118653303E-7;-1.0879001154577152E-7;2.1025359003349215E-7;1.169726612233907E-5;-7.3312634471609044E-9;-4.584940058168873E-12;-8.395656176329735E-6;-1.840565576236261E-8;-2.1371507082145988E-7;4.3823532075045854E-7;6.955212592990772E-7;7.878731104993733E-6;-7.673841415017724E-12;-2.1783428850563478E-8;-7.62821576097442E-7;5.661291791332487E-7;-2.8439556826846312E-11;1.0247222670136328E-5;-3.0128865049070254E-7;5.592963073646699E-8;6.525570905802152E-8;-4.315283714867323E-10;8.137986125299721E-6;2.075513279646905E-7;-1.5484681393511864E-6;-3.270090405959696E-11;-4.39170250287918E-8;-2.1993940740789575E-7
5.1;4.9;5.898292281087001E-8;3.0200274141484267E-7;2.372437431270489E-7;-3.7673932542297433E-7;4.922852134203093E-7;1.163684084416013E-5;7.36168814166784E-9;-4.700613763157924E-12;-8.39565654725079E-6;-2.1364281496509692E-7;1.8421939646744776E-8;6.953177650520298E-7;-4.3785762326066395E-7;7.878789872627777E-6;-1.4478327868147201E-11;2.19983659670783E-8;5.657043191438038E-7;7.626347815592779E-7;-2.4700419693252E-11;1.0247223496102413E-5;-5.5955802177414814E-8;-3.010506730125989E-7;-6.503511627459237E-8;-4.06833735091727E-10;8.138048781463256E-6;-1.548381152231944E-6;-2.074668048836466E-7;-1.2070398304831572E-11;4.369181273679406E-8;5.165839261944201E-7
5.300000000000001;4.9;4.577981957809983E-8;2.613299609040163E-7;3.4332916290875684E-7;-6.446886309225811E-7;7.743168461260559E-7;1.157641543927181E-5;2.2043934890079262E-8;-5.7393465022210775E-8;-8.345451464973326E-6;-4.072032042250623E-7;2.519719471440468E-7;9.486730147140539E-7;-1.5573483504629282E-6;7.775069830192143E-6;-3.8573379645887846E-10;6.543019012491483E-8;1.8754369914704136E-6;9.477229837547333E-7;-2.357272004761817E-7;1.0000074823322769E-5;1.9642838029109814E-7;-6.511489472685677E-7;-1.9329115154300805E-7;2.0332441392727234E-7;7.864815552749773E-6;-3.236296161845181E-6;1.0891838787835362E-6;-1.7652642704358906E-9;1.294222247802465E-7;1.2380427338838053E-6
5.5;4.9;3.257673686374702E-8;2.2065719484941457E-7;4.4941454828399784E-7;-9.126379183135349E-7;1.0563484771702305E-6;1.151598991192169E-5;3.6694519787476E-8;-1.7186059325997483E-7;-8.245441600129231E-6;-5.991212628536433E-7;4.869298447975661E-7;1.1920181693236739E-6;-2.635313760725946E-6;7.568718785492589E-6;-1.8316976293598666E-9;1.0783293798288486E-7;3.1269763537986207E-6;1.115648415275907E-6;-6.959990660661449E-7;9.51763344747545E-6;4.5361338496287766E-7;-9.91950791583349E-7;-3.1557282206231916E-7;5.975332023720088E-7;7.330270650409925E-6;-4.732913312593876E-6;2.24708184699519E-6;-8.641652632312731E-9;2.0969674549596262E-7;1.937555458572915E-6
5.699999999999999;4.9;1.937367421050772E-8;1.7998444352529775E-7;5.554998973956241E-7;-1.1805871778199386E-6;1.3383800953538542E-6;1.1455564263197474E-5;5.129313818952707E-8;-3.4278777294880176E-7;-8.09642390232111E-6;-7.894412675551055E-7;7.232856906927117E-7;1.419348915577705E-6;-3.6450028942488074E-6;7.262007634467556E-6;-5.045721739638895E-9;1.4855995752449853E-7;4.282494527908722E-6;1.2610319886482242E-6;-1.3590364140023488E-6;8.823049111696699E-6;7.130676232234035E-7;-1.3213253955891797E-6;-4.2815659669740725E-7;1.156411326560461E-6;6.557760703240424E-6;-5.929631930840269E-6;3.182208629982938E-6;-2.3620170451954335E-8;2.8138330145725915E-7;2.6072613013720975E-6
5.8999999999999995;4.9;6.170630938317363E-9;1.3931170719305463E-7;6.615852087630041E-7;-1.4485363994915171E-6;1.6204116891225806E-6;1.1395138490813808E-5;6.58197025383172E-8;-5.692552741454734E-7;-7.89958556476101E-6;-9.782094510906288E-7;9.610205300971127E-7;1.6249842087590148E-6;-4.561228786588709E-6;6.8583095622997165E-6;-1.067822390526036E-8;1.8699000294455073E-7;5.306846644136909E-6;1.3788729482745485E-6;-2.193368118905219E-6;7.949744875448392E-6;9.720383687227144E-7;-1.6374114258708691E-6;-5.275148706472608E-7;1.842932226798618E-6;5.580952526956168E-6;-6.7408489271682555E-6;3.8280720417877994E-6;-4.902092119034731E-8;3.4191171984693534E-7;3.237353137587777E-6
